name,total_population,median_household_income,zip_code
ZCTA5 74730,5790,60956.0,74730
ZCTA5 74731,1640,53438.0,74731
ZCTA5 74733,3212,57370.0,74733
ZCTA5 74734,879,55268.0,74734
ZCTA5 74735,2075,58750.0,74735
ZCTA5 74736,898,50139.0,74736
ZCTA5 74737,22,58750.0,74737
ZCTA5 74738,385,39219.0,74738
ZCTA5 74740,1953,39773.0,74740
ZCTA5 74741,898,56912.0,74741
ZCTA5 74743,8046,41414.0,74743
ZCTA5 74745,9756,43498.0,74745
ZCTA5 74747,381,61875.0,74747
ZCTA5 74748,693,53500.0,74748
ZCTA5 74750,167,38750.0,74750
ZCTA5 74753,0,,74753
ZCTA5 74754,534,50755.0,74754
ZCTA5 74755,177,58654.0,74755
ZCTA5 74756,752,54583.0,74756
ZCTA5 74759,1126,52460.0,74759
ZCTA5 74760,94,47708.0,74760
ZCTA5 74761,37,51500.0,74761
ZCTA5 74764,3368,53454.0,74764
ZCTA5 74766,1087,47639.0,74766
ZCTA5 74801,21804,53265.0,74801
ZCTA5 74804,22405,66525.0,74804
ZCTA5 74820,31679,62359.0,74820
ZCTA5 74824,1448,62250.0,74824
ZCTA5 74825,1763,52454.0,74825
ZCTA5 74826,1213,81250.0,74826
ZCTA5 74827,284,50625.0,74827
ZCTA5 74829,1652,33056.0,74829
ZCTA5 74830,204,51250.0,74830
ZCTA5 74831,713,55833.0,74831
ZCTA5 74832,864,56667.0,74832
ZCTA5 74833,539,65729.0,74833
ZCTA5 74834,7551,59436.0,74834
ZCTA5 74836,163,87739.0,74836
ZCTA5 74837,116,58625.0,74837
ZCTA5 74839,675,30250.0,74839
ZCTA5 74840,1993,61563.0,74840
ZCTA5 74842,196,59107.0,74842
ZCTA5 74843,299,103438.0,74843
ZCTA5 74844,276,42917.0,74844
ZCTA5 74845,365,45938.0,74845
ZCTA5 74848,7965,49281.0,74848
ZCTA5 74849,2775,39891.0,74849
ZCTA5 74850,262,50000.0,74850
ZCTA5 74851,11161,77500.0,74851
ZCTA5 74852,1581,54833.0,74852
ZCTA5 74854,1833,53472.0,74854
ZCTA5 74855,4292,55861.0,74855
ZCTA5 74856,794,65250.0,74856
ZCTA5 74857,9902,87582.0,74857
ZCTA5 74859,5824,40218.0,74859
ZCTA5 74860,1674,59615.0,74860
ZCTA5 74864,4803,64313.0,74864
ZCTA5 74865,2019,61944.0,74865
ZCTA5 74866,62,49583.0,74866
ZCTA5 74867,550,47232.0,74867
ZCTA5 74868,12451,44728.0,74868
ZCTA5 74869,538,65875.0,74869
ZCTA5 74871,2174,68994.0,74871
ZCTA5 74872,3102,54797.0,74872
ZCTA5 74873,11033,54193.0,74873
ZCTA5 74875,997,63819.0,74875
ZCTA5 74878,1677,70833.0,74878
ZCTA5 74880,1920,47188.0,74880
ZCTA5 74881,5273,57827.0,74881
ZCTA5 74883,2339,41979.0,74883
ZCTA5 74884,5558,46215.0,74884
ZCTA5 74901,2001,39236.0,74901
ZCTA5 74902,4359,48333.0,74902
ZCTA5 74930,1697,45880.0,74930
ZCTA5 74931,1134,58646.0,74931
ZCTA5 74932,2550,52000.0,74932
ZCTA5 74935,179,36250.0,74935
ZCTA5 74936,1338,53525.0,74936
ZCTA5 74937,5185,45205.0,74937
ZCTA5 74939,1234,31731.0,74939
ZCTA5 74940,2494,51833.0,74940
ZCTA5 74941,2452,53125.0,74941
ZCTA5 74942,152,40000.0,74942
ZCTA5 74943,99,109063.0,74943
ZCTA5 74944,1152,40481.0,74944
ZCTA5 74945,161,46000.0,74945
ZCTA5 74946,35,,74946
ZCTA5 74947,106,41250.0,74947
ZCTA5 74948,11946,47074.0,74948
ZCTA5 74949,239,44468.0,74949
ZCTA5 74951,1559,50813.0,74951
ZCTA5 74953,12284,54625.0,74953
ZCTA5 74954,5066,56333.0,74954
ZCTA5 74955,14299,52243.0,74955
ZCTA5 74956,1959,50125.0,74956
ZCTA5 74957,905,40917.0,74957
ZCTA5 74959,6156,53622.0,74959
ZCTA5 74960,11964,48174.0,74960
ZCTA5 74962,4323,47986.0,74962
ZCTA5 74963,632,54205.0,74963
ZCTA5 74964,2110,43375.0,74964
ZCTA5 74965,4964,49913.0,74965
ZCTA5 74966,3540,53324.0,74966
ZCTA5 75001,16808,82577.0,75001
ZCTA5 75002,73295,129306.0,75002
ZCTA5 75006,47648,79466.0,75006
ZCTA5 75007,55050,109692.0,75007
ZCTA5 75009,30257,166064.0,75009
ZCTA5 75010,31687,105386.0,75010
ZCTA5 75013,48557,151618.0,75013
ZCTA5 75019,44707,134174.0,75019
ZCTA5 75020,24185,66308.0,75020
ZCTA5 75021,9307,67159.0,75021
ZCTA5 75022,26691,178969.0,75022
ZCTA5 75023,48878,106488.0,75023
ZCTA5 75024,45051,117445.0,75024
ZCTA5 75025,53352,135398.0,75025
ZCTA5 75028,48636,147040.0,75028
ZCTA5 75032,37895,128465.0,75032
ZCTA5 75033,50292,171640.0,75033
ZCTA5 75034,51059,107945.0,75034
ZCTA5 75035,86135,161030.0,75035
ZCTA5 75036,32726,141761.0,75036
ZCTA5 75038,33097,69013.0,75038
ZCTA5 75039,22450,102366.0,75039
ZCTA5 75040,64205,73537.0,75040
ZCTA5 75041,31981,68692.0,75041
ZCTA5 75042,38040,63531.0,75042
ZCTA5 75043,63733,75454.0,75043
ZCTA5 75044,46847,89631.0,75044
ZCTA5 75048,29600,129024.0,75048
ZCTA5 75050,44402,70484.0,75050
ZCTA5 75051,40263,53124.0,75051
ZCTA5 75052,95485,87320.0,75052
ZCTA5 75054,17517,161715.0,75054
ZCTA5 75056,67978,116806.0,75056
ZCTA5 75057,16836,76128.0,75057
ZCTA5 75058,3614,117689.0,75058
ZCTA5 75060,47170,69708.0,75060
ZCTA5 75061,55839,61260.0,75061
ZCTA5 75062,52756,70792.0,75062
ZCTA5 75063,45486,117583.0,75063
ZCTA5 75065,13046,98284.0,75065
ZCTA5 75067,68451,76630.0,75067
ZCTA5 75068,70562,126341.0,75068
ZCTA5 75069,39332,82804.0,75069
ZCTA5 75070,59859,106549.0,75070
ZCTA5 75071,69396,132839.0,75071
ZCTA5 75072,55997,155294.0,75072
ZCTA5 75074,53146,84185.0,75074
ZCTA5 75075,38041,91517.0,75075
ZCTA5 75076,7907,76644.0,75076
ZCTA5 75077,40883,121220.0,75077
ZCTA5 75078,46857,187634.0,75078
ZCTA5 75080,52746,89773.0,75080
ZCTA5 75081,36065,90953.0,75081
ZCTA5 75082,29458,107720.0,75082
ZCTA5 75087,41786,128590.0,75087
ZCTA5 75088,27128,105064.0,75088
ZCTA5 75089,35400,125315.0,75089
ZCTA5 75090,26273,58586.0,75090
ZCTA5 75092,27372,67160.0,75092
ZCTA5 75093,46491,121226.0,75093
ZCTA5 75094,23669,161473.0,75094
ZCTA5 75098,67513,115587.0,75098
ZCTA5 75101,786,56797.0,75101
ZCTA5 75102,1722,82863.0,75102
ZCTA5 75103,16222,69271.0,75103
ZCTA5 75104,49425,91147.0,75104
ZCTA5 75105,132,,75105
ZCTA5 75109,5115,85009.0,75109
ZCTA5 75110,31003,53053.0,75110
ZCTA5 75114,7664,88839.0,75114
ZCTA5 75115,55997,83386.0,75115
ZCTA5 75116,19780,60835.0,75116
ZCTA5 75117,5005,91750.0,75117
ZCTA5 75119,30809,76983.0,75119
ZCTA5 75124,5799,79162.0,75124
ZCTA5 75125,7154,73929.0,75125
ZCTA5 75126,77116,104001.0,75126
ZCTA5 75127,1753,60795.0,75127
ZCTA5 75132,0,,75132
ZCTA5 75134,18305,66134.0,75134
ZCTA5 75135,10265,95428.0,75135
ZCTA5 75137,19998,85485.0,75137
ZCTA5 75140,8596,53512.0,75140
ZCTA5 75141,4686,45474.0,75141
ZCTA5 75142,23301,78301.0,75142
ZCTA5 75143,14676,68996.0,75143
ZCTA5 75144,3798,62528.0,75144
ZCTA5 75146,25804,70143.0,75146
ZCTA5 75147,8403,60520.0,75147
ZCTA5 75148,5944,59923.0,75148
ZCTA5 75149,58849,70629.0,75149
ZCTA5 75150,63023,65985.0,75150
ZCTA5 75152,5563,96071.0,75152
ZCTA5 75153,530,84650.0,75153
ZCTA5 75154,50178,96150.0,75154
ZCTA5 75155,3034,67788.0,75155
ZCTA5 75156,15742,59303.0,75156
ZCTA5 75157,161,81250.0,75157
ZCTA5 75158,6168,97303.0,75158
ZCTA5 75159,22993,72245.0,75159
ZCTA5 75160,26145,70862.0,75160
ZCTA5 75161,6910,83125.0,75161
ZCTA5 75163,2569,57989.0,75163
ZCTA5 75164,669,54844.0,75164
ZCTA5 75165,51203,84780.0,75165
ZCTA5 75166,6679,129130.0,75166
ZCTA5 75167,13231,113409.0,75167
ZCTA5 75169,15744,67879.0,75169
ZCTA5 75172,5873,58894.0,75172
ZCTA5 75173,9284,100373.0,75173
ZCTA5 75180,27006,70695.0,75180
ZCTA5 75181,28018,107266.0,75181
ZCTA5 75182,8069,157500.0,75182
ZCTA5 75189,44348,118105.0,75189
ZCTA5 75201,18078,101098.0,75201
ZCTA5 75202,2744,101500.0,75202
ZCTA5 75203,15710,46358.0,75203
ZCTA5 75204,33552,93007.0,75204
ZCTA5 75205,25537,188396.0,75205
ZCTA5 75206,38795,88464.0,75206
ZCTA5 75207,7850,84149.0,75207
ZCTA5 75208,29310,76502.0,75208
ZCTA5 75209,14359,126121.0,75209
ZCTA5 75210,7458,28739.0,75210
ZCTA5 75211,72389,56377.0,75211
ZCTA5 75212,28010,56279.0,75212
ZCTA5 75214,35006,128917.0,75214
ZCTA5 75215,18840,41388.0,75215
ZCTA5 75216,54556,37613.0,75216
ZCTA5 75217,84578,52987.0,75217
ZCTA5 75218,22028,109677.0,75218
ZCTA5 75219,25001,92541.0,75219
ZCTA5 75220,39809,57787.0,75220
ZCTA5 75223,11875,66641.0,75223
ZCTA5 75224,35452,53606.0,75224
ZCTA5 75225,22383,189985.0,75225
ZCTA5 75226,5010,69589.0,75226
ZCTA5 75227,57087,59395.0,75227
ZCTA5 75228,69288,59617.0,75228
ZCTA5 75229,33924,121381.0,75229
ZCTA5 75230,26695,109864.0,75230
ZCTA5 75231,37695,54884.0,75231
ZCTA5 75232,32967,57315.0,75232
ZCTA5 75233,15775,54635.0,75233
ZCTA5 75234,32998,86585.0,75234
ZCTA5 75235,19067,60817.0,75235
ZCTA5 75236,19522,49077.0,75236
ZCTA5 75237,18744,43149.0,75237
ZCTA5 75238,33439,75498.0,75238
ZCTA5 75240,24718,56056.0,75240
ZCTA5 75241,33598,51171.0,75241
ZCTA5 75243,63907,50357.0,75243
ZCTA5 75244,13105,112800.0,75244
ZCTA5 75246,2487,49665.0,75246
ZCTA5 75247,833,20274.0,75247
ZCTA5 75248,37644,103063.0,75248
ZCTA5 75249,17043,81024.0,75249
ZCTA5 75251,3529,84791.0,75251
ZCTA5 75252,28500,81999.0,75252
ZCTA5 75253,23822,56519.0,75253
ZCTA5 75254,24737,67903.0,75254
ZCTA5 75261,0,,75261
ZCTA5 75270,0,,75270
ZCTA5 75287,52727,62538.0,75287
ZCTA5 75390,0,,75390
ZCTA5 75401,21904,57335.0,75401
ZCTA5 75402,19848,77602.0,75402
ZCTA5 75407,28931,92076.0,75407
ZCTA5 75409,24381,97941.0,75409
ZCTA5 75410,3920,80543.0,75410
ZCTA5 75411,898,27031.0,75411
ZCTA5 75412,459,61488.0,75412
ZCTA5 75413,138,,75413
ZCTA5 75414,3417,84685.0,75414
ZCTA5 75415,323,90833.0,75415
ZCTA5 75416,2987,78967.0,75416
ZCTA5 75417,2204,55571.0,75417
ZCTA5 75418,14685,61265.0,75418
ZCTA5 75420,1390,69583.0,75420
ZCTA5 75421,984,52016.0,75421
ZCTA5 75422,2913,64938.0,75422
ZCTA5 75423,3088,60167.0,75423
ZCTA5 75424,3908,82974.0,75424
ZCTA5 75426,4199,40157.0,75426
ZCTA5 75428,11587,48372.0,75428
ZCTA5 75429,0,,75429
ZCTA5 75431,1924,43241.0,75431
ZCTA5 75432,3299,61144.0,75432
ZCTA5 75433,3133,82581.0,75433
ZCTA5 75434,0,,75434
ZCTA5 75435,1056,52941.0,75435
ZCTA5 75436,2387,77656.0,75436
ZCTA5 75437,1124,85347.0,75437
ZCTA5 75438,1279,109750.0,75438
ZCTA5 75439,1016,62212.0,75439
ZCTA5 75440,7480,64893.0,75440
ZCTA5 75441,87,,75441
ZCTA5 75442,10567,84591.0,75442
ZCTA5 75446,3653,57543.0,75446
ZCTA5 75447,1041,82222.0,75447
ZCTA5 75448,683,81094.0,75448
ZCTA5 75449,1000,57566.0,75449
ZCTA5 75450,409,,75450
ZCTA5 75451,1496,56014.0,75451
ZCTA5 75452,4949,71117.0,75452
ZCTA5 75453,2832,82000.0,75453
ZCTA5 75454,20137,135556.0,75454
ZCTA5 75455,26863,57585.0,75455
ZCTA5 75457,6115,68370.0,75457
ZCTA5 75459,6620,71458.0,75459
ZCTA5 75460,23717,44241.0,75460
ZCTA5 75462,11651,72576.0,75462
ZCTA5 75468,1133,101375.0,75468
ZCTA5 75469,438,81696.0,75469
ZCTA5 75470,158,100484.0,75470
ZCTA5 75471,1483,48250.0,75471
ZCTA5 75472,4290,56699.0,75472
ZCTA5 75473,3645,84200.0,75473
ZCTA5 75474,16813,66299.0,75474
ZCTA5 75475,183,,75475
ZCTA5 75476,1203,55263.0,75476
ZCTA5 75477,868,87000.0,75477
ZCTA5 75478,855,52188.0,75478
ZCTA5 75479,2090,73681.0,75479
ZCTA5 75480,1787,70935.0,75480
ZCTA5 75481,417,,75481
ZCTA5 75482,26086,64049.0,75482
ZCTA5 75486,2821,100750.0,75486
ZCTA5 75487,1110,33707.0,75487
ZCTA5 75488,1080,59231.0,75488
ZCTA5 75489,716,85347.0,75489
ZCTA5 75490,3024,96055.0,75490
ZCTA5 75491,5428,71774.0,75491
ZCTA5 75492,348,99500.0,75492
ZCTA5 75493,777,60417.0,75493
ZCTA5 75494,11685,68348.0,75494
ZCTA5 75495,10451,105520.0,75495
ZCTA5 75496,3066,77569.0,75496
ZCTA5 75497,3794,58333.0,75497
ZCTA5 75501,34656,46782.0,75501
ZCTA5 75503,27207,67733.0,75503
ZCTA5 75550,506,68750.0,75550
ZCTA5 75551,10768,64083.0,75551
ZCTA5 75554,2282,53359.0,75554
ZCTA5 75555,1508,46818.0,75555
ZCTA5 75556,1110,78333.0,75556
ZCTA5 75558,2160,79811.0,75558
ZCTA5 75559,5276,58147.0,75559
ZCTA5 75560,1007,71875.0,75560
ZCTA5 75561,4954,58025.0,75561
ZCTA5 75562,15,,75562
ZCTA5 75563,3967,51478.0,75563
ZCTA5 75564,24,,75564
ZCTA5 75565,250,19688.0,75565
ZCTA5 75566,953,63889.0,75566
ZCTA5 75567,3762,65000.0,75567
ZCTA5 75568,2271,47983.0,75568
ZCTA5 75569,3601,38750.0,75569
ZCTA5 75570,11047,66003.0,75570
ZCTA5 75571,2345,53098.0,75571
ZCTA5 75572,2942,41419.0,75572
ZCTA5 75573,246,67188.0,75573
ZCTA5 75574,1286,69676.0,75574
ZCTA5 75601,15653,63279.0,75601
ZCTA5 75602,20394,56659.0,75602
ZCTA5 75603,6458,67067.0,75603
ZCTA5 75604,31714,67826.0,75604
ZCTA5 75605,34584,75665.0,75605
ZCTA5 75630,2693,43281.0,75630
ZCTA5 75631,2644,76389.0,75631
ZCTA5 75633,12999,63960.0,75633
ZCTA5 75638,5363,56802.0,75638
ZCTA5 75639,2698,45795.0,75639
ZCTA5 75640,6338,79353.0,75640
ZCTA5 75641,77,34583.0,75641
ZCTA5 75642,50,,75642
ZCTA5 75643,2072,56685.0,75643
ZCTA5 75644,12785,56155.0,75644
ZCTA5 75645,10511,64069.0,75645
ZCTA5 75647,13457,61356.0,75647
ZCTA5 75650,10233,86540.0,75650
ZCTA5 75651,2231,59535.0,75651
ZCTA5 75652,14782,67031.0,75652
ZCTA5 75654,12184,69986.0,75654
ZCTA5 75656,4657,50183.0,75656
ZCTA5 75657,6842,48983.0,75657
ZCTA5 75658,24,,75658
ZCTA5 75659,47,,75659
ZCTA5 75661,2692,72578.0,75661
ZCTA5 75662,24570,65926.0,75662
ZCTA5 75667,1310,61793.0,75667
ZCTA5 75668,2409,47837.0,75668
ZCTA5 75669,1044,85595.0,75669
ZCTA5 75670,18549,39748.0,75670
ZCTA5 75671,0,,75671
ZCTA5 75672,16636,66789.0,75672
ZCTA5 75680,0,,75680
ZCTA5 75681,2475,57743.0,75681
ZCTA5 75682,713,50398.0,75682
ZCTA5 75683,3713,49375.0,75683
ZCTA5 75684,7655,59875.0,75684
ZCTA5 75686,13427,56112.0,75686
ZCTA5 75687,0,,75687
ZCTA5 75689,71,,75689
ZCTA5 75691,4673,87361.0,75691
ZCTA5 75692,5255,63654.0,75692
ZCTA5 75693,5915,86326.0,75693
ZCTA5 75694,0,,75694
ZCTA5 75701,35804,62091.0,75701
ZCTA5 75702,28095,51177.0,75702
ZCTA5 75703,44912,76347.0,75703
ZCTA5 75704,9280,52892.0,75704
ZCTA5 75705,1471,77943.0,75705
ZCTA5 75706,10975,57845.0,75706
ZCTA5 75707,16355,85406.0,75707
ZCTA5 75708,10001,81500.0,75708
ZCTA5 75709,5237,73541.0,75709
ZCTA5 75711,159,,75711
ZCTA5 75750,3246,67708.0,75750
ZCTA5 75751,18377,71524.0,75751
ZCTA5 75752,7391,58185.0,75752
ZCTA5 75754,7297,84014.0,75754
ZCTA5 75755,4863,58227.0,75755
ZCTA5 75756,4569,81442.0,75756
ZCTA5 75757,13977,89382.0,75757
ZCTA5 75758,10357,58587.0,75758
ZCTA5 75759,197,,75759
ZCTA5 75760,2114,77803.0,75760
ZCTA5 75762,14897,91429.0,75762
ZCTA5 75763,6319,62522.0,75763
ZCTA5 75764,170,72083.0,75764
ZCTA5 75765,8195,58438.0,75765
ZCTA5 75766,25988,51648.0,75766
ZCTA5 75770,2736,96908.0,75770
ZCTA5 75771,21146,90112.0,75771
ZCTA5 75773,14311,55745.0,75773
ZCTA5 75778,2987,47900.0,75778
ZCTA5 75779,51,,75779
ZCTA5 75780,391,71500.0,75780
ZCTA5 75782,98,58750.0,75782
ZCTA5 75783,8011,61631.0,75783
ZCTA5 75784,539,61250.0,75784
ZCTA5 75785,10769,64672.0,75785
ZCTA5 75788,52,,75788
ZCTA5 75789,8332,83561.0,75789
ZCTA5 75790,3790,68517.0,75790
ZCTA5 75791,15320,76154.0,75791
ZCTA5 75792,3934,53173.0,75792
ZCTA5 75801,16891,53485.0,75801
ZCTA5 75803,21390,59947.0,75803
ZCTA5 75831,4769,52188.0,75831
ZCTA5 75833,3143,69024.0,75833
ZCTA5 75835,11805,52931.0,75835
ZCTA5 75838,283,37717.0,75838
ZCTA5 75839,6577,66733.0,75839
ZCTA5 75840,6993,56670.0,75840
ZCTA5 75844,5004,49900.0,75844
ZCTA5 75845,2287,52991.0,75845
ZCTA5 75846,2561,71563.0,75846
ZCTA5 75847,1441,57308.0,75847
ZCTA5 75848,88,,75848
ZCTA5 75849,76,46500.0,75849
ZCTA5 75850,1407,,75850
ZCTA5 75851,4292,66500.0,75851
ZCTA5 75852,3166,59310.0,75852
ZCTA5 75853,1008,48542.0,75853
ZCTA5 75855,2779,42100.0,75855
ZCTA5 75856,172,,75856
ZCTA5 75858,84,76053.0,75858
ZCTA5 75859,2468,62973.0,75859
ZCTA5 75860,6451,57551.0,75860
ZCTA5 75861,1225,69257.0,75861
ZCTA5 75862,10030,49497.0,75862
ZCTA5 75865,0,,75865
ZCTA5 75884,3126,,75884
ZCTA5 75886,2722,,75886
ZCTA5 75901,28602,59083.0,75901
ZCTA5 75903,107,29429.0,75903
ZCTA5 75904,33578,59325.0,75904
ZCTA5 75925,3079,49464.0,75925
ZCTA5 75926,1373,64531.0,75926
ZCTA5 75928,936,23795.0,75928
ZCTA5 75929,1440,66181.0,75929
ZCTA5 75930,2381,69344.0,75930
ZCTA5 75931,2209,70208.0,75931
ZCTA5 75932,1339,58594.0,75932
ZCTA5 75933,1506,,75933
ZCTA5 75934,108,,75934
ZCTA5 75935,12651,54007.0,75935
ZCTA5 75936,677,59375.0,75936
ZCTA5 75937,1179,60682.0,75937
ZCTA5 75938,2456,48903.0,75938
ZCTA5 75939,4974,45767.0,75939
ZCTA5 75941,8712,57892.0,75941
ZCTA5 75942,0,,75942
ZCTA5 75943,1044,61635.0,75943
ZCTA5 75944,894,32063.0,75944
ZCTA5 75946,3536,54920.0,75946
ZCTA5 75948,5218,60184.0,75948
ZCTA5 75949,9041,58412.0,75949
ZCTA5 75951,15267,47873.0,75951
ZCTA5 75954,2976,47473.0,75954
ZCTA5 75956,7085,49135.0,75956
ZCTA5 75959,842,49714.0,75959
ZCTA5 75960,1041,73137.0,75960
ZCTA5 75961,14875,40130.0,75961
ZCTA5 75962,3205,,75962
ZCTA5 75964,21019,55056.0,75964
ZCTA5 75965,18350,52640.0,75965
ZCTA5 75966,4773,39759.0,75966
ZCTA5 75968,1966,47174.0,75968
ZCTA5 75969,4606,80438.0,75969
ZCTA5 75972,5896,42693.0,75972
ZCTA5 75973,2564,49792.0,75973
ZCTA5 75974,2744,43083.0,75974
ZCTA5 75975,3873,51714.0,75975
ZCTA5 75976,1201,66458.0,75976
ZCTA5 75977,529,25139.0,75977
ZCTA5 75979,11465,45599.0,75979
ZCTA5 75980,2309,45441.0,75980
ZCTA5 76001,38177,105760.0,76001
ZCTA5 76002,32990,103909.0,76002
ZCTA5 76005,6165,174352.0,76005
ZCTA5 76006,23594,55216.0,76006
ZCTA5 76008,24699,160778.0,76008
ZCTA5 76009,21130,73696.0,76009
ZCTA5 76010,55610,43811.0,76010
ZCTA5 76011,22297,51910.0,76011
ZCTA5 76012,28043,84468.0,76012
ZCTA5 76013,35910,67333.0,76013
ZCTA5 76014,32987,63196.0,76014
ZCTA5 76015,18540,70912.0,76015
ZCTA5 76016,31191,108701.0,76016
ZCTA5 76017,47020,88442.0,76017
ZCTA5 76018,26887,84183.0,76018
ZCTA5 76020,32866,91000.0,76020
ZCTA5 76021,35437,84745.0,76021
ZCTA5 76022,13790,72197.0,76022
ZCTA5 76023,7192,80927.0,76023
ZCTA5 76028,78699,100125.0,76028
ZCTA5 76031,18697,70672.0,76031
ZCTA5 76033,28246,69870.0,76033
ZCTA5 76034,25995,203157.0,76034
ZCTA5 76035,3247,99355.0,76035
ZCTA5 76036,34145,94124.0,76036
ZCTA5 76039,40664,83177.0,76039
ZCTA5 76040,31172,69683.0,76040
ZCTA5 76041,661,128021.0,76041
ZCTA5 76043,7286,75827.0,76043
ZCTA5 76044,8759,103795.0,76044
ZCTA5 76048,26301,66856.0,76048
ZCTA5 76049,30911,103239.0,76049
ZCTA5 76050,7178,92949.0,76050
ZCTA5 76051,50514,111193.0,76051
ZCTA5 76052,31569,144812.0,76052
ZCTA5 76053,31377,62402.0,76053
ZCTA5 76054,11840,108907.0,76054
ZCTA5 76055,3719,77627.0,76055
ZCTA5 76058,21531,66719.0,76058
ZCTA5 76059,5333,50000.0,76059
ZCTA5 76060,8808,117993.0,76060
ZCTA5 76061,0,,76061
ZCTA5 76063,81758,113177.0,76063
ZCTA5 76064,2803,70326.0,76064
ZCTA5 76065,44614,123664.0,76065
ZCTA5 76066,5615,102931.0,76066
ZCTA5 76067,20906,59670.0,76067
ZCTA5 76070,956,135092.0,76070
ZCTA5 76071,4723,102654.0,76071
ZCTA5 76073,7267,110224.0,76073
ZCTA5 76077,809,199500.0,76077
ZCTA5 76078,10200,94379.0,76078
ZCTA5 76082,24338,93553.0,76082
ZCTA5 76084,13645,100174.0,76084
ZCTA5 76085,11083,102014.0,76085
ZCTA5 76086,22900,61415.0,76086
ZCTA5 76087,33353,108499.0,76087
ZCTA5 76088,15748,107431.0,76088
ZCTA5 76092,31344,250001.0,76092
ZCTA5 76093,4193,56313.0,76093
ZCTA5 76102,11783,74293.0,76102
ZCTA5 76103,16769,55183.0,76103
ZCTA5 76104,20694,56848.0,76104
ZCTA5 76105,22550,46482.0,76105
ZCTA5 76106,36374,53486.0,76106
ZCTA5 76107,31112,79473.0,76107
ZCTA5 76108,44762,78471.0,76108
ZCTA5 76109,26000,104301.0,76109
ZCTA5 76110,32089,68435.0,76110
ZCTA5 76111,20823,56944.0,76111
ZCTA5 76112,44379,56179.0,76112
ZCTA5 76114,26665,61055.0,76114
ZCTA5 76115,21044,51823.0,76115
ZCTA5 76116,49685,54738.0,76116
ZCTA5 76117,32086,49041.0,76117
ZCTA5 76118,17486,90453.0,76118
ZCTA5 76119,53062,46537.0,76119
ZCTA5 76120,20031,74321.0,76120
ZCTA5 76123,42777,98618.0,76123
ZCTA5 76126,25920,107668.0,76126
ZCTA5 76127,1839,,76127
ZCTA5 76129,1722,,76129
ZCTA5 76131,53194,104301.0,76131
ZCTA5 76132,26432,67017.0,76132
ZCTA5 76133,53825,71722.0,76133
ZCTA5 76134,29207,67970.0,76134
ZCTA5 76135,18903,70590.0,76135
ZCTA5 76137,59384,86886.0,76137
ZCTA5 76140,31693,73215.0,76140
ZCTA5 76148,23608,90614.0,76148
ZCTA5 76155,6301,66004.0,76155
ZCTA5 76164,13134,51618.0,76164
ZCTA5 76177,24141,103990.0,76177
ZCTA5 76179,76468,108428.0,76179
ZCTA5 76180,37900,78688.0,76180
ZCTA5 76182,30771,119722.0,76182
ZCTA5 76201,29832,37863.0,76201
ZCTA5 76203,1060,,76203
ZCTA5 76205,19651,65322.0,76205
ZCTA5 76207,18252,91026.0,76207
ZCTA5 76208,27186,90833.0,76208
ZCTA5 76209,27859,66883.0,76209
ZCTA5 76210,46790,108438.0,76210
ZCTA5 76225,3311,71625.0,76225
ZCTA5 76226,40516,170530.0,76226
ZCTA5 76227,55437,107065.0,76227
ZCTA5 76228,1320,71250.0,76228
ZCTA5 76230,9885,64467.0,76230
ZCTA5 76233,3604,65701.0,76233
ZCTA5 76234,20912,88083.0,76234
ZCTA5 76238,504,112000.0,76238
ZCTA5 76239,1201,65000.0,76239
ZCTA5 76240,29271,67056.0,76240
ZCTA5 76241,0,,76241
ZCTA5 76244,75149,119542.0,76244
ZCTA5 76245,1778,75391.0,76245
ZCTA5 76247,18360,123173.0,76247
ZCTA5 76248,40389,169391.0,76248
ZCTA5 76249,10069,111263.0,76249
ZCTA5 76250,973,101250.0,76250
ZCTA5 76251,704,59423.0,76251
ZCTA5 76252,2836,95063.0,76252
ZCTA5 76253,236,70000.0,76253
ZCTA5 76255,5725,55052.0,76255
ZCTA5 76258,8042,93661.0,76258
ZCTA5 76259,5628,94433.0,76259
ZCTA5 76261,203,39375.0,76261
ZCTA5 76262,43589,143093.0,76262
ZCTA5 76263,30,,76263
ZCTA5 76264,1020,81576.0,76264
ZCTA5 76265,1634,77902.0,76265
ZCTA5 76266,18246,95603.0,76266
ZCTA5 76267,76,,76267
ZCTA5 76268,248,74013.0,76268
ZCTA5 76270,2252,77552.0,76270
ZCTA5 76271,1864,85682.0,76271
ZCTA5 76272,4947,93583.0,76272
ZCTA5 76273,11019,80244.0,76273
ZCTA5 76301,15727,41828.0,76301
ZCTA5 76302,11949,56744.0,76302
ZCTA5 76305,4929,78973.0,76305
ZCTA5 76306,14487,47004.0,76306
ZCTA5 76308,21267,70789.0,76308
ZCTA5 76309,13344,51886.0,76309
ZCTA5 76310,19362,83610.0,76310
ZCTA5 76311,6381,81912.0,76311
ZCTA5 76351,1481,57607.0,76351
ZCTA5 76354,11822,68614.0,76354
ZCTA5 76357,452,77566.0,76357
ZCTA5 76360,2692,66050.0,76360
ZCTA5 76363,137,,76363
ZCTA5 76364,222,102500.0,76364
ZCTA5 76365,4668,64307.0,76365
ZCTA5 76366,2096,51534.0,76366
ZCTA5 76367,14013,78056.0,76367
ZCTA5 76370,464,86125.0,76370
ZCTA5 76371,1801,59918.0,76371
